account_id/id,date,trcode_id/id,trcode,is_printed,state,name,withdrawal,deposit,company_id/id
__export__.wc_account_507,2016-10-13,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2016-10-27,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2016-11-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2016-11-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3800,base.main_company
__export__.wc_account_507,2016-11-23,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2016-12-8,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2016-12-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,80000,base.main_company
__export__.wc_account_507,2016-12-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2017-1-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4000,base.main_company
__export__.wc_account_507,2017-1-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,1000,base.main_company
__export__.wc_account_507,2017-1-19,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-2-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-2-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-3-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-3-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-3-30,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-4-13,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-4-27,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-5-11,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-5-25,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-6-8,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-6-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-7-6,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-7-20,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-8-3,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-8-17,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-8-31,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-9-14,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-9-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-10-12,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-10-26,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-11-9,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-11-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-12-7,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2017-12-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-1-4,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-1-18,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-2-1,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-2-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-3-1,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-3-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-3-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-4-12,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-4-26,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-5-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-5-24,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-6-7,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-6-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-7-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-7-19,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-8-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-8-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_507,2018-8-30,wc_account.tr_deposit,1000,1,draft,DRAFT,0,2000,base.main_company
